COMMONNAME,RUN,RECOVERYDOMAIN,ESU_DPS,MAJORPOPGROUP,POPID,NMFS_POPID,LOCATIONNAME,POPULATIONNAME,ESAPOPNAME,CBFWAPOPNAME,COMMONPOPNAME,POPFIT,POPFITNOTES,SMOLTEQLOCATION,SMOLTEQLOCPTCODE,OUTMIGRATIONYEAR,CONTACTAGENCY,METHODNUMBER,BESTVALUE,TOTALNATURAL,TOTALNATURALLOWERLIMIT,TOTALNATURALUPPERLIMIT,TOTALNATURALALPHA,AGE0PROP,AGE0PROPLOWERLIMIT,AGE0PROPUPPERLIMIT,AGE1PROP,AGE1PROPLOWERLIMIT,AGE1PROPUPPERLIMIT,AGE2PROP,AGE2PROPLOWERLIMIT,AGE2PROPUPPERLIMIT,AGE3PROP,AGE3PROPLOWERLIMIT,AGE3PROPUPPERLIMIT,AGE4PLUSPROP,AGE4PLUSPROPLOWERLIMIT,AGE4PLUSPROPUPPERLIMIT,AGEPROPALPHA,PROTMETHNAME,PROTMETHURL,PROTMETHDOCUMENTATION,METHODADJUSTMENTS,OTHERDATASOURCES,COMMENTS,NULLRECORD,DATASTATUS,LASTUPDATED,INDICATORLOCATION,CONTACTPERSONFIRST,CONTACTPERSONLAST,CONTACTPHONE,CONTACTEMAIL,METACOMMENTS,SUBMITAGENCY,REFID,UPDDATE,DATAENTRY,DATAENTRYNOTES,COMPILERRECORDID,PUBLISH,SNLOADDATE,VALIDATIONDATE,LASTMODIFIEDDATE,DOWNLOADDATE,DISPLAYNOTE,HLI_LASTUPDATED,ID
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Grande Ronde/Imnaha,11,76,Wallowa/Lostine Rivers,Wallowa/Lostine Rivers - spring Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Wallowa/Lostine Rivers - spring",Wallowa - Lostine River Spring Chinook,Lostine River spring Chinook,Portion,Lostine River only,Lostine River,,2005,Oregon Department of Fish and Wildlife,1,Yes,54829,,,,,,,,,,1,,,,,,,,,,A Compendium of Viable Salmonid Population Abundance and Productivity Field and Analysis Methods for Natural Origin Chinook Populations in the Snake River Spring/Summer-run ESU of Northeast Oregon from 1949 to 2015,https://www.monitoringresources.org/Document/Protocol/Details/217,,,,"AgeProp is provided based on the DES definition, which may not match Age designation provided in source reports and datasets, which defines age as beginning with fry emergence.",No,Reviewed,Oct 11 2012 12:00AM,,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise this data at any time.,ODFW,,Sep  7 2017 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30119060315,Yes,Aug 10 2016  3:13PM,Oct 19 2017 10:25AM,Dec 19 2017 11:40AM,Feb  8 2019 10:00PM,Age Data,,ABBBEDFB-9F51-4A9F-9FC1-77AE2061E545
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Grande Ronde/Imnaha,11,76,Wallowa/Lostine Rivers,Wallowa/Lostine Rivers - spring Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Wallowa/Lostine Rivers - spring",Wallowa - Lostine River Spring Chinook,Lostine River spring Chinook,Portion,Lostine River only,Lostine River,,2003,Oregon Department of Fish and Wildlife,1,Yes,27573,,,,,,,,,,1,,,,,,,,,,A Compendium of Viable Salmonid Population Abundance and Productivity Field and Analysis Methods for Natural Origin Chinook Populations in the Snake River Spring/Summer-run ESU of Northeast Oregon from 1949 to 2015,https://www.monitoringresources.org/Document/Protocol/Details/217,,,,"AgeProp is provided based on the DES definition, which may not match Age designation provided in source reports and datasets, which defines age as beginning with fry emergence.",No,Reviewed,Oct 11 2012 12:00AM,,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise this data at any time.,ODFW,,Sep  7 2017 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30119060315,Yes,Aug 10 2016  3:13PM,Oct 19 2017 10:25AM,Dec 19 2017 11:40AM,Feb  8 2019 10:00PM,Age Data,,D3D260C4-E35D-449A-84C4-5411E6DA6020
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Grande Ronde/Imnaha,11,76,Wallowa/Lostine Rivers,Wallowa/Lostine Rivers - spring Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Wallowa/Lostine Rivers - spring",Wallowa - Lostine River Spring Chinook,Lostine River spring Chinook,Portion,Lostine River only,Lostine River,,2002,Oregon Department of Fish and Wildlife,1,Yes,12211,,,,,,,,,,1,,,,,,,,,,A Compendium of Viable Salmonid Population Abundance and Productivity Field and Analysis Methods for Natural Origin Chinook Populations in the Snake River Spring/Summer-run ESU of Northeast Oregon from 1949 to 2015,https://www.monitoringresources.org/Document/Protocol/Details/217,,,,"AgeProp is provided based on the DES definition, which may not match Age designation provided in source reports and datasets, which defines age as beginning with fry emergence.",No,Reviewed,Oct 11 2012 12:00AM,,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise this data at any time.,ODFW,,Sep  7 2017 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30119060315,Yes,Aug 10 2016  3:13PM,Oct 19 2017 10:24AM,Dec 19 2017 11:40AM,Feb  8 2019 10:00PM,Age Data,,7E75D02A-0833-41DF-9A00-30171D212640
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Grande Ronde/Imnaha,11,76,Wallowa/Lostine Rivers,Wallowa/Lostine Rivers - spring Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Wallowa/Lostine Rivers - spring",Wallowa - Lostine River Spring Chinook,Lostine River spring Chinook,Portion,Lostine River only,Lostine River,,2001,Oregon Department of Fish and Wildlife,1,Yes,10365,,,,,,,,,,1,,,,,,,,,,A Compendium of Viable Salmonid Population Abundance and Productivity Field and Analysis Methods for Natural Origin Chinook Populations in the Snake River Spring/Summer-run ESU of Northeast Oregon from 1949 to 2015,https://www.monitoringresources.org/Document/Protocol/Details/217,,,,"AgeProp is provided based on the DES definition, which may not match Age designation provided in source reports and datasets, which defines age as beginning with fry emergence.",No,Reviewed,Oct 11 2012 12:00AM,,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise this data at any time.,ODFW,,Sep  7 2017 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30119060315,Yes,Aug 10 2016  3:13PM,Oct 19 2017 10:24AM,Dec 19 2017 11:40AM,Feb  8 2019 10:00PM,Age Data,,7A42A10D-A727-4414-8529-46D38B4C2851
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Grande Ronde/Imnaha,11,76,Wallowa/Lostine Rivers,Wallowa/Lostine Rivers - spring Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Wallowa/Lostine Rivers - spring",Wallowa - Lostine River Spring Chinook,Lostine River spring Chinook,Portion,Lostine River only,Lostine River,,2000,Oregon Department of Fish and Wildlife,1,Yes,9875,,,,,,,,,,1,,,,,,,,,,A Compendium of Viable Salmonid Population Abundance and Productivity Field and Analysis Methods for Natural Origin Chinook Populations in the Snake River Spring/Summer-run ESU of Northeast Oregon from 1949 to 2015,https://www.monitoringresources.org/Document/Protocol/Details/217,,,,"AgeProp is provided based on the DES definition, which may not match Age designation provided in source reports and datasets, which defines age as beginning with fry emergence.",No,Reviewed,Oct 11 2012 12:00AM,,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise this data at any time.,ODFW,,Sep  7 2017 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30119060315,Yes,Aug 10 2016  3:13PM,Oct 19 2017 10:24AM,Dec 19 2017 11:40AM,Feb  8 2019 10:00PM,Age Data,,80EF8240-3B59-435A-8F6D-684BEB7FB14C
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Grande Ronde/Imnaha,11,76,Wallowa/Lostine Rivers,Wallowa/Lostine Rivers - spring Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Wallowa/Lostine Rivers - spring",Wallowa - Lostine River Spring Chinook,Lostine River spring Chinook,Portion,Lostine River only,Lostine River,,1999,Oregon Department of Fish and Wildlife,1,Yes,26641,,,,,,,,,,1,,,,,,,,,,A Compendium of Viable Salmonid Population Abundance and Productivity Field and Analysis Methods for Natural Origin Chinook Populations in the Snake River Spring/Summer-run ESU of Northeast Oregon from 1949 to 2015,https://www.monitoringresources.org/Document/Protocol/Details/217,,,,"AgeProp is provided based on the DES definition, which may not match Age designation provided in source reports and datasets, which defines age as beginning with fry emergence.",No,Reviewed,Oct 11 2012 12:00AM,,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise this data at any time.,ODFW,,Sep  7 2017 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30119060315,Yes,Aug 10 2016  3:12PM,Oct 19 2017 10:24AM,Dec 19 2017 11:40AM,Feb  8 2019 10:00PM,Age Data,,008B61FA-1695-4113-A38C-94F4F52E83FE
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Grande Ronde/Imnaha,11,76,Wallowa/Lostine Rivers,Wallowa/Lostine Rivers - spring Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Wallowa/Lostine Rivers - spring",Wallowa - Lostine River Spring Chinook,Lostine River spring Chinook,Portion,Lostine River only,Lostine River,,1998,Oregon Department of Fish and Wildlife,1,Yes,12661,,,,,,,,,,1,,,,,,,,,,A Compendium of Viable Salmonid Population Abundance and Productivity Field and Analysis Methods for Natural Origin Chinook Populations in the Snake River Spring/Summer-run ESU of Northeast Oregon from 1949 to 2015,https://www.monitoringresources.org/Document/Protocol/Details/217,,,,"AgeProp is provided based on the DES definition, which may not match Age designation provided in source reports and datasets, which defines age as beginning with fry emergence.",No,Reviewed,Oct 11 2012 12:00AM,,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise this data at any time.,ODFW,,Sep  7 2017 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30119060315,Yes,Aug 10 2016  3:13PM,Oct 19 2017 10:25AM,Dec 19 2017 11:40AM,Feb  8 2019 10:00PM,Age Data,,CEDA1DBF-D33A-4527-9391-2E4FD56CD7FE
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Grande Ronde/Imnaha,11,76,Wallowa/Lostine Rivers,Wallowa/Lostine Rivers - spring Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Wallowa/Lostine Rivers - spring",Wallowa - Lostine River Spring Chinook,Lostine River spring Chinook,Portion,Lostine River only,Lostine River,,1997,Oregon Department of Fish and Wildlife,1,Yes,3203,,,,,,,,,,1,,,,,,,,,,A Compendium of Viable Salmonid Population Abundance and Productivity Field and Analysis Methods for Natural Origin Chinook Populations in the Snake River Spring/Summer-run ESU of Northeast Oregon from 1949 to 2015,https://www.monitoringresources.org/Document/Protocol/Details/217,,,,"AgeProp is provided based on the DES definition, which may not match Age designation provided in source reports and datasets, which defines age as beginning with fry emergence.",No,Reviewed,Oct 11 2012 12:00AM,,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise this data at any time.,ODFW,,Sep  7 2017 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30119060315,Yes,Aug 10 2016  3:13PM,Oct 19 2017 10:25AM,Dec 19 2017 11:40AM,Feb  8 2019 10:00PM,Age Data,,9D79E964-1FE8-429F-BDBE-4D2A5A020B1A
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,14,57,Asotin Creek,Asotin Creek - spring Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Asotin Creek - spring",,,Portion,Estimates are for standarized area of Asotin Creek upstream,Asotin Creek,ASOTIC,2013,Washington Department of Fish And Wildlife,1,,3080,2483,3928,0.05,,,,,,,,,,,,,,,,,,https://www.cbfish.org/Project.mvc/ProjectDocuments/2002-053-00,,,,"Spring season only, no estimate for fall trapping period",No,Final,Dec 17 2018 12:00AM,,Ethan,Crawford,(509)-751-0823,Ethan.Crawford@dfw.wa.gov,,WDFW,,,Lippert,,B9EC0D,Yes,Mar 10 2016  8:44AM,Dec 18 2018  7:22AM,Dec 18 2018  7:21AM,Feb  8 2019 10:00PM,HLI only,Dec 18 2018  7:21AM,CE272A2B-90FB-FE09-BB49-F26B94B9EC0D
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,14,57,Asotin Creek,Asotin Creek - spring Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Asotin Creek - spring",,,Portion,Estimates are for standarized area of Asotin Creek upstream,Asotin Creek,ASOTIC,2010,Washington Department of Fish And Wildlife,1,,4080,3422,4871,0.05,,,,,,,,,,,,,,,,,,https://www.cbfish.org/Project.mvc/ProjectDocuments/2002-053-00,,,,"Spring season only, no estimate for fall trapping period",No,Final,Dec 17 2018 12:00AM,,Ethan,Crawford,(509)-751-0823,Ethan.Crawford@dfw.wa.gov,,WDFW,,,Lippert,,1CAFC3,Yes,Mar 10 2016  8:44AM,Dec 18 2018  7:22AM,Dec 18 2018  7:21AM,Feb  8 2019 10:00PM,HLI only,Dec 18 2018  7:21AM,CE2712B3-CB32-F47D-1091-B45E111CAFC3
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,14,57,Asotin Creek,Asotin Creek - spring Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Asotin Creek - spring",,,Portion,Estimates are for standarized area of Asotin Creek upstream,Asotin Creek,ASOTIC,2009,Washington Department of Fish And Wildlife,1,,1616,,,,,,,,,,,,,,,,,,,,,https://www.cbfish.org/Project.mvc/ProjectDocuments/2002-053-00,,,,No CI's available for outmigrant estimate.,No,Final,Dec 17 2018 12:00AM,,Ethan,Crawford,(509)-751-0823,Ethan.Crawford@dfw.wa.gov,,WDFW,,,Lippert,,366C86,Yes,Mar 10 2016  8:44AM,Dec 18 2018  7:22AM,Dec 18 2018  7:21AM,Feb  8 2019 10:00PM,HLI only,Dec 18 2018  7:21AM,CE26FD2C-E625-43CC-A8F8-5A6418366C86
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,14,57,Asotin Creek,Asotin Creek - spring Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Asotin Creek - spring",,,Portion,Estimates are for standarized area of Asotin Creek upstream,Asotin Creek,ASOTIC,2008,Washington Department of Fish And Wildlife,1,,2265,,,,,,,,,,,,,,,,,,,,,https://www.cbfish.org/Project.mvc/ProjectDocuments/2002-053-00,,,,No CI's available for outmigrant estimate.,No,Final,Dec 17 2018 12:00AM,,Ethan,Crawford,(509)-751-0823,Ethan.Crawford@dfw.wa.gov,,WDFW,,,Lippert,,D60987,Yes,Mar 10 2016  8:44AM,Dec 18 2018  7:22AM,Dec 18 2018  7:21AM,Feb  8 2019 10:00PM,HLI only,Dec 18 2018  7:21AM,CE26E606-060C-8E45-9F23-D6F2FBD60987
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,14,57,Asotin Creek,Asotin Creek - spring Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Asotin Creek - spring",,,Portion,Estimates are for standarized area of Asotin Creek upstream,Asotin Creek,ASOTIC,2007,Washington Department of Fish And Wildlife,1,,2553,,,,,,,,,,,,,,,,,,,,,https://www.cbfish.org/Project.mvc/ProjectDocuments/2002-053-00,,,,No CI's available for outmigrant estimate.,No,Final,Dec 17 2018 12:00AM,,Ethan,Crawford,(509)-751-0823,Ethan.Crawford@dfw.wa.gov,,WDFW,,,Lippert,,54348C,Yes,Mar 10 2016  8:44AM,Dec 18 2018  7:22AM,Dec 18 2018  7:21AM,Feb  8 2019 10:00PM,HLI only,Dec 18 2018  7:21AM,CE26D2D5-A44F-7FFC-7460-06A4F454348C
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,14,57,Asotin Creek,Asotin Creek - spring Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Asotin Creek - spring",,,Portion,Estimates are for standarized area of Asotin Creek upstream,Asotin Creek,ASOTIC,2006,Washington Department of Fish And Wildlife,1,,2358,,,,,,,,,,,,,,,,,,,,,https://www.cbfish.org/Project.mvc/ProjectDocuments/2002-053-00,,,,No CI's available for outmigrant estimate.,No,Final,Dec 17 2018 12:00AM,,Ethan,Crawford,(509)-751-0823,Ethan.Crawford@dfw.wa.gov,,WDFW,,,Lippert,,495041,Yes,Mar 10 2016  8:44AM,Dec 18 2018  7:22AM,Dec 18 2018  7:21AM,Feb  8 2019 10:00PM,HLI only,Dec 18 2018  7:21AM,CE26BC68-DFE0-4D4E-9F73-F4FBED495041
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,14,57,Asotin Creek,Asotin Creek - spring Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Asotin Creek - spring",,,Portion,Estimates are for standarized area of Asotin Creek upstream,Asotin Creek,ASOTIC,2005,Washington Department of Fish And Wildlife,1,,292,,,,,,,,,,,,,,,,,,,,,https://www.cbfish.org/Project.mvc/ProjectDocuments/2002-053-00,,,,No CI's available for outmigrant estimate.,No,Final,Dec 17 2018 12:00AM,,Ethan,Crawford,(509)-751-0823,Ethan.Crawford@dfw.wa.gov,,WDFW,,,Lippert,,84067E,Yes,Mar 10 2016  8:44AM,Dec 18 2018  7:22AM,Dec 18 2018  7:21AM,Feb  8 2019 10:00PM,HLI only,Dec 18 2018  7:21AM,CE269A88-DC03-D049-B8C6-2C6F4384067E
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,14,57,Asotin Creek,Asotin Creek - spring Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Asotin Creek - spring",,,Portion,Estimates are for standarized area of Asotin Creek upstream,Asotin Creek,ASOTIC,2004,Washington Department of Fish And Wildlife,1,,4142,,,,,,,,,,,,,,,,,,,,,https://www.cbfish.org/Project.mvc/ProjectDocuments/2002-053-00,,,,No CI's available for outmigrant estimate.,No,Final,Dec 17 2018 12:00AM,,Ethan,Crawford,(509)-751-0823,Ethan.Crawford@dfw.wa.gov,,WDFW,,,Lippert,,316965,Yes,Mar 10 2016  8:44AM,Dec 18 2018  7:22AM,Dec 18 2018  7:21AM,Feb  8 2019 10:00PM,HLI only,Dec 18 2018  7:21AM,CE268343-AE21-8B04-F6F0-D96A20316965
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,15,93,Tucannon River,Tucannon River - spring Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Tucannon River - spring",,,Same,,Tucannon River,TUCR,2017,Washington Department of Fish and Wildlife,1,,14305,10325,22431,0.05,,,,,,,,,,,,,,,,,,https://wdfw.wa.gov/publications/01926/,Gallinat M. and L. Ross. Tucannon River Spring Chinook Salmon Hatchery Evaluation Program 2016 Annual Report,,,"As far as age is concerned: Technically juveniles captured in the fall are considered Age 0, and those in the spring are Age 1.  We don't seperate out the fall/spring estimates, but are combined for total outmigration since they all come from the same brood year.",No,Final,Jun 14 2018 12:00AM,,Michael,Gallinat,509-382-4755,Michael.Gallinat@dfw.wa.gov,,WDFW,,Jun 14 2018 12:00AM,Michael Gallinat,,2bcc46,Yes,Jun 15 2018  3:32PM,Dec 18 2018 10:26AM,Dec 18 2018 10:26AM,Feb  8 2019 10:00PM,HLI only,Dec 18 2018 10:26AM,ec25523c-83a7-47bd-8f4a-7d35ed2bcc46
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,15,93,Tucannon River,Tucannon River - spring Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Tucannon River - spring",,,Same,,Tucannon River,TUCR,2016,Washington Department of Fish and Wildlife,1,,6604,5674,7696,0.05,,,,,,,,,,,,,,,,,,https://wdfw.wa.gov/publications/01926/,Gallinat M. and L. Ross. Tucannon River Spring Chinook Salmon Hatchery Evaluation Program 2016 Annual Report,,,"As far as age is concerned: Technically juveniles captured in the fall are considered Age 0, and those in the spring are Age 1.  We don't seperate out the fall/spring estimates, but are combined for total outmigration since they all come from the same brood year.",No,Final,Jun  7 2018 12:00AM,,Michael,Gallinat,509-382-4755,Michael.Gallinat@dfw.wa.gov,,WDFW,,Jun  7 2018 12:00AM,Greg Lippert,,9C7820,Yes,Aug 23 2017  1:55PM,Dec 18 2018 10:26AM,Dec 18 2018 10:25AM,Feb  8 2019 10:00PM,HLI only,Dec 18 2018 10:25AM,A8CD3F1C-5056-8E43-3520-6F8D619C7820
