COMMONNAME,RUN,RECOVERYDOMAIN,ESU_DPS,MAJORPOPGROUP,POPID,NMFS_POPID,LOCATIONNAME,POPULATIONNAME,ESAPOPNAME,CBFWAPOPNAME,COMMONPOPNAME,POPFIT,POPFITNOTES,SMOLTLOCATION,SMOLTDEF,SMOLTLOCPTCODE,ADULTLOCATION,SMOLTTOADULTLOCS,SARTYPE,SCOPEOFINFERENCE,OUTMIGRATIONYEAR,TRTMETHOD,CONTACTAGY,CONTACTAGENCY,METHODNUMBER,BESTVALUE,SAR,SARLOWERLIMIT,SARUPPERLIMIT,SARALPHA,RETURNSMISSING,RETURNSMISSINGEXPLANATION,REARINGTYPE,TSO,TSOLOWERLIMIT,TSOUPPERLIMIT,TSOALPHA,TAR,TARLOWERLIMIT,TARUPPERLIMIT,TARALPHA,RETURNDEF,HARVESTADJ,OCEANHARVEST,MAINSTEMHARVEST,TRIBHARVEST,BROODSTOCKREMOVED,PROTMETHNAME,PROTMETHURL,PROTMETHDOCUMENTATION,METHODADJUSTMENTS,OTHERDATASOURCES,COMMENTS,NULLRECORD,DATASTATUS,LASTUPDATED,INDICATORLOCATION,METRICLOCATION,MEASURELOCATION,CONTACTPERSONFIRST,CONTACTPERSONLAST,CONTACTPHONE,CONTACTEMAIL,METACOMMENTS,SUBMITAGENCY,REFID,UPDDATE,DATAENTRY,DATAENTRYNOTES,COMPILERRECORDID,PUBLISH,SNLOADDATE,VALIDATIONDATE,LASTMODIFIEDDATE,DOWNLOADDATE,DISPLAYNOTE,HLI_LASTUPDATED,ID
Chinook salmon,Spring/summer,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",,1009,,Above Lower Granite Dam {SuperPopulation},Wild spring/summer Chinook salmon above Lower Granite Dam,"Salmon, Chinook (Snake River spring/summer-run ESU) Snake Basin wild spring/summer Chinook above Lower Granite Dam {SuperPopulation}",,,Multiple,"Due to the nature of mainstem SAR estimation, this SAR was calculated using marked fish from more than one population.",Lower Granite Dam,Smolts outmigrating past a point,LGR,Lower Granite Dam,From Lower Granite Dam to Lower Granite Dam,Excluding jacks,,1996,No,FPC,Fish Passage Center,1,Yes,0.42,0.06,0.84,0.1,,,Natural,7868,,,,,,,,Returns to a dam,Not adjusted,,,,,,http://www.fpc.org/documents/CSS/DRAFT2018CSSReportv1-1.pdf,,,"Data provided to FPC by USFWS, NPT, CTWSRO, CCT, SBT, CRITFC, IDFG, ODFW, WDFW, PSMFC, and others for the BPA-funded Comparative Survival Study.","Data extracted 12/24/2018 from Fish Passage Center (http://www.fpc.org).  If you contact FPC with questions, be sure to inform them that you obtained these data via the Coordinated Assessments query system.",No,Final,,http://www.fpc.org/,http://www.fpc.org/,,Michele,DeHart  [But see Comments.],503-833-3900,mdehart@fpc.org,,PSMFC,,Dec 24 2018 10:45AM,Data downloaded from Fish Passage Center.,,1009 LGR_to_GRA 1996 w/o jacks,Yes,Dec 24 2018 11:19AM,Dec 24 2018 11:20AM,Dec 24 2018  6:55PM,Feb  8 2019 10:00PM,Metrics,,9AB56260-AE8D-4195-8CA8-E18D84035311
Chinook salmon,Spring/summer,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",,1009,,Above Lower Granite Dam {SuperPopulation},Wild spring/summer Chinook salmon above Lower Granite Dam,"Salmon, Chinook (Snake River spring/summer-run ESU) Snake Basin wild spring/summer Chinook above Lower Granite Dam {SuperPopulation}",,,Multiple,"Due to the nature of mainstem SAR estimation, this SAR was calculated using marked fish from more than one population.",Lower Granite Dam,Smolts outmigrating past a point,LGR,Lower Granite Dam,From Lower Granite Dam to Lower Granite Dam,Including jacks,,1996,No,FPC,Fish Passage Center,1,Yes,0.43,0.06,0.85,0.1,,,Natural,7868,,,,,,,,Returns to a dam,Not adjusted,,,,,,http://www.fpc.org/documents/CSS/DRAFT2018CSSReportv1-1.pdf,,,"Data provided to FPC by USFWS, NPT, CTWSRO, CCT, SBT, CRITFC, IDFG, ODFW, WDFW, PSMFC, and others for the BPA-funded Comparative Survival Study.","Data extracted 12/24/2018 from Fish Passage Center (http://www.fpc.org).  If you contact FPC with questions, be sure to inform them that you obtained these data via the Coordinated Assessments query system.",No,Final,,http://www.fpc.org/,http://www.fpc.org/,,Michele,DeHart  [But see Comments.],503-833-3900,mdehart@fpc.org,,PSMFC,,Dec 24 2018 10:45AM,Data downloaded from Fish Passage Center.,,1009 LGR_to_GRA 1996 w/ jacks,Yes,Dec 24 2018 11:14AM,Dec 24 2018 11:14AM,Dec 24 2018  6:55PM,Feb  8 2019 10:00PM,Metrics,,DA04970A-CD36-4B51-B0A5-F179C5A88FB3
Chinook salmon,Spring/summer,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",,1009,,Above Lower Granite Dam {SuperPopulation},Wild spring/summer Chinook salmon above Lower Granite Dam,"Salmon, Chinook (Snake River spring/summer-run ESU) Snake Basin wild spring/summer Chinook above Lower Granite Dam {SuperPopulation}",,,Multiple,"Due to the nature of mainstem SAR estimation, this SAR was calculated using marked fish from more than one population.",Lower Granite Dam,Smolts outmigrating past a point,LGR,Lower Granite Dam,From Lower Granite Dam to Lower Granite Dam,Including jacks,,1995,No,FPC,Fish Passage Center,1,Yes,0.35,0.19,0.52,0.1,,,Natural,20206,,,,,,,,Returns to a dam,Not adjusted,,,,,,http://www.fpc.org/documents/CSS/DRAFT2018CSSReportv1-1.pdf,,,"Data provided to FPC by USFWS, NPT, CTWSRO, CCT, SBT, CRITFC, IDFG, ODFW, WDFW, PSMFC, and others for the BPA-funded Comparative Survival Study.","Data extracted 12/24/2018 from Fish Passage Center (http://www.fpc.org).  If you contact FPC with questions, be sure to inform them that you obtained these data via the Coordinated Assessments query system.",No,Final,,http://www.fpc.org/,http://www.fpc.org/,,Michele,DeHart  [But see Comments.],503-833-3900,mdehart@fpc.org,,PSMFC,,Dec 24 2018 10:45AM,Data downloaded from Fish Passage Center.,,1009 LGR_to_GRA 1995 w/ jacks,Yes,Dec 24 2018 11:14AM,Dec 24 2018 11:14AM,Dec 24 2018  6:55PM,Feb  8 2019 10:00PM,Metrics,,94897116-F34A-432A-9E71-BB966B13C112
Chinook salmon,Spring/summer,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",,1009,,Above Lower Granite Dam {SuperPopulation},Wild spring/summer Chinook salmon above Lower Granite Dam,"Salmon, Chinook (Snake River spring/summer-run ESU) Snake Basin wild spring/summer Chinook above Lower Granite Dam {SuperPopulation}",,,Multiple,"Due to the nature of mainstem SAR estimation, this SAR was calculated using marked fish from more than one population.",Lower Granite Dam,Smolts outmigrating past a point,LGR,Lower Granite Dam,From Lower Granite Dam to Lower Granite Dam,Excluding jacks,,1995,No,FPC,Fish Passage Center,1,Yes,0.35,0.2,0.52,0.1,,,Natural,20206,,,,,,,,Returns to a dam,Not adjusted,,,,,,http://www.fpc.org/documents/CSS/DRAFT2018CSSReportv1-1.pdf,,,"Data provided to FPC by USFWS, NPT, CTWSRO, CCT, SBT, CRITFC, IDFG, ODFW, WDFW, PSMFC, and others for the BPA-funded Comparative Survival Study.","Data extracted 12/24/2018 from Fish Passage Center (http://www.fpc.org).  If you contact FPC with questions, be sure to inform them that you obtained these data via the Coordinated Assessments query system.",No,Final,,http://www.fpc.org/,http://www.fpc.org/,,Michele,DeHart  [But see Comments.],503-833-3900,mdehart@fpc.org,,PSMFC,,Dec 24 2018 10:45AM,Data downloaded from Fish Passage Center.,,1009 LGR_to_GRA 1995 w/o jacks,Yes,Dec 24 2018 11:19AM,Dec 24 2018 11:20AM,Dec 24 2018  6:55PM,Feb  8 2019 10:00PM,Metrics,,5A2CCF62-79EE-42C4-8AA7-7FC9D01235FF
Chinook salmon,Spring/summer,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",,1009,,Above Lower Granite Dam {SuperPopulation},Wild spring/summer Chinook salmon above Lower Granite Dam,"Salmon, Chinook (Snake River spring/summer-run ESU) Snake Basin wild spring/summer Chinook above Lower Granite Dam {SuperPopulation}",,,Multiple,"Due to the nature of mainstem SAR estimation, this SAR was calculated using marked fish from more than one population.",Lower Granite Dam,Smolts outmigrating past a point,LGR,Lower Granite Dam,From Lower Granite Dam to Lower Granite Dam,Excluding jacks,,1994,No,FPC,Fish Passage Center,1,Yes,0.43,0.22,0.66,0.1,,,Natural,15260,,,,,,,,Returns to a dam,Not adjusted,,,,,,http://www.fpc.org/documents/CSS/DRAFT2018CSSReportv1-1.pdf,,,"Data provided to FPC by USFWS, NPT, CTWSRO, CCT, SBT, CRITFC, IDFG, ODFW, WDFW, PSMFC, and others for the BPA-funded Comparative Survival Study.","Data extracted 12/24/2018 from Fish Passage Center (http://www.fpc.org).  If you contact FPC with questions, be sure to inform them that you obtained these data via the Coordinated Assessments query system.",No,Final,,http://www.fpc.org/,http://www.fpc.org/,,Michele,DeHart  [But see Comments.],503-833-3900,mdehart@fpc.org,,PSMFC,,Dec 24 2018 10:45AM,Data downloaded from Fish Passage Center.,,1009 LGR_to_GRA 1994 w/o jacks,Yes,Dec 24 2018 11:19AM,Dec 24 2018 11:20AM,Dec 24 2018  6:55PM,Feb  8 2019 10:00PM,Metrics,,718D1B9C-06E0-4081-9678-269ADC913DDC
Chinook salmon,Spring/summer,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",,1009,,Above Lower Granite Dam {SuperPopulation},Wild spring/summer Chinook salmon above Lower Granite Dam,"Salmon, Chinook (Snake River spring/summer-run ESU) Snake Basin wild spring/summer Chinook above Lower Granite Dam {SuperPopulation}",,,Multiple,"Due to the nature of mainstem SAR estimation, this SAR was calculated using marked fish from more than one population.",Lower Granite Dam,Smolts outmigrating past a point,LGR,Lower Granite Dam,From Lower Granite Dam to Lower Granite Dam,Including jacks,,1994,No,FPC,Fish Passage Center,1,Yes,0.47,0.24,0.7,0.1,,,Natural,15260,,,,,,,,Returns to a dam,Not adjusted,,,,,,http://www.fpc.org/documents/CSS/DRAFT2018CSSReportv1-1.pdf,,,"Data provided to FPC by USFWS, NPT, CTWSRO, CCT, SBT, CRITFC, IDFG, ODFW, WDFW, PSMFC, and others for the BPA-funded Comparative Survival Study.","Data extracted 12/24/2018 from Fish Passage Center (http://www.fpc.org).  If you contact FPC with questions, be sure to inform them that you obtained these data via the Coordinated Assessments query system.",No,Final,,http://www.fpc.org/,http://www.fpc.org/,,Michele,DeHart  [But see Comments.],503-833-3900,mdehart@fpc.org,,PSMFC,,Dec 24 2018 10:45AM,Data downloaded from Fish Passage Center.,,1009 LGR_to_GRA 1994 w/ jacks,Yes,Dec 24 2018 11:14AM,Dec 24 2018 11:14AM,Dec 24 2018  6:55PM,Feb  8 2019 10:00PM,Metrics,,EAD72C09-1D93-41F5-A313-8F333D8A695B
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Grande Ronde/Imnaha,7,62,Catherine Creek,Catherine Creek - spring Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Catherine Creek - spring",Catherine Creek Spring Chinook,Catherine Creek spring Chinook,Same,,Catherine Creek,Juveniles leaving population boundary,,Catherine Creek,From Catherine Creek to Catherine Creek,Including jacks,"Salmon, Chinook (Snake River spring/summer-run ESU) Catherine Creek - spring",2013,Yes,ODFW,Oregon Department of Fish and Wildlife,1,Yes,1.670504,,,,No,,Natural,17899,,,,299,,,,Returns to population boundary,Tributaries,,,0,46,DRAFT: Viable Salmonid Population Abundance and Productivity Field and Analysis Methods for Natural Origin Chinook populations in the Snake River Spring/Summer Chinook ESU of Northeast Oregon from 1967 to 2015,https://nrimp.dfw.state.or.us/DataClearinghouse/default.aspx?p=202&XMLname=1151.xml,,,Confederated Tribes of the Umatilla Indian Reservation,"Smolts estimated as equivelants and trapped at multiple locations and times, see methods for details.",No,Draft,May  8 2018 12:00AM,,,Smolt trap counts and weir counts located at http://snq.streamnet.org/,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise the data at any time.,ODFW,,Jan 23 2019 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30119060318,Yes,Aug 24 2018 10:34AM,Jan 24 2019 12:19PM,Jan 24 2019 12:19PM,Feb  8 2019 10:00PM,Metrics,Jan 24 2019 12:19PM,7D2E4370-572F-442A-8A1D-ACB11C5CB5D6
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Grande Ronde/Imnaha,7,62,Catherine Creek,Catherine Creek - spring Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Catherine Creek - spring",Catherine Creek Spring Chinook,Catherine Creek spring Chinook,Same,,Catherine Creek,Juveniles leaving population boundary,,Catherine Creek,From Catherine Creek to Catherine Creek,Including jacks,"Salmon, Chinook (Snake River spring/summer-run ESU) Catherine Creek - spring",2012,Yes,ODFW,Oregon Department of Fish and Wildlife,1,Yes,1.575521,,,,No,,Natural,46080,,,,726,,,,Returns to population boundary,Tributaries,,,0,66,A Compendium of Viable Salmonid Population Abundance and Productivity Field and Analysis Methods for Natural Origin Chinook Populations in the Snake River Spring/Summer-run ESU of Northeast Oregon from 1949 to 2015,https://nrimp.dfw.state.or.us/DataClearinghouse/default.aspx?p=202&XMLname=1151.xml,,,Confederated Tribes of the Umatilla Indian Reservation,"Smolts estimated as equivelants and trapped at multiple locations and times, see methods for details.",No,Reviewed,May  8 2018 12:00AM,,,Smolt trap counts and weir counts located at http://snq.streamnet.org/,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise the data at any time.,ODFW,,Jan 23 2019 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30119060318,Yes,Sep 20 2017  4:03PM,Jan 24 2019 12:19PM,Jan 24 2019 12:19PM,Feb  8 2019 10:00PM,Metrics,Jan 24 2019 12:19PM,82C31A97-8017-442C-93E6-B98A0CECC218
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Grande Ronde/Imnaha,7,62,Catherine Creek,Catherine Creek - spring Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Catherine Creek - spring",Catherine Creek Spring Chinook,Catherine Creek spring Chinook,Same,,Catherine Creek,Juveniles leaving population boundary,,Catherine Creek,From Catherine Creek to Catherine Creek,Including jacks,"Salmon, Chinook (Snake River spring/summer-run ESU) Catherine Creek - spring",2011,Yes,ODFW,Oregon Department of Fish and Wildlife,1,Yes,3.479281,,,,No,,Natural,7674,,,,267,,,,Returns to population boundary,Tributaries,,,0,48,A Compendium of Viable Salmonid Population Abundance and Productivity Field and Analysis Methods for Natural Origin Chinook Populations in the Snake River Spring/Summer-run ESU of Northeast Oregon from 1949 to 2015,https://nrimp.dfw.state.or.us/DataClearinghouse/default.aspx?p=202&XMLname=1151.xml,,,Confederated Tribes of the Umatilla Indian Reservation,"Smolts estimated as equivelants and trapped at multiple locations and times, see methods for details.",No,Reviewed,Sep  8 2017 12:00AM,,,Smolt trap counts and weir counts located at http://snq.streamnet.org/,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise the data at any time.,ODFW,,Sep  8 2017 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30119060318,Yes,Aug 10 2016  2:36PM,Oct 19 2017 10:24AM,Dec 19 2017 11:38AM,Feb  8 2019 10:00PM,Metrics,,B6D18BE7-8EB4-4F02-9010-4EA301872875
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Grande Ronde/Imnaha,7,62,Catherine Creek,Catherine Creek - spring Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Catherine Creek - spring",Catherine Creek Spring Chinook,Catherine Creek spring Chinook,Same,,Catherine Creek,Juveniles leaving population boundary,,Catherine Creek,From Catherine Creek to Catherine Creek,Including jacks,"Salmon, Chinook (Snake River spring/summer-run ESU) Catherine Creek - spring",2010,Yes,ODFW,Oregon Department of Fish and Wildlife,1,Yes,1.973575,,,,No,,Natural,24068,,,,475,,,,Returns to population boundary,Tributaries,,,12,50,A Compendium of Viable Salmonid Population Abundance and Productivity Field and Analysis Methods for Natural Origin Chinook Populations in the Snake River Spring/Summer-run ESU of Northeast Oregon from 1949 to 2015,https://nrimp.dfw.state.or.us/DataClearinghouse/default.aspx?p=202&XMLname=1151.xml,,,Confederated Tribes of the Umatilla Indian Reservation,"Smolts estimated as equivelants and trapped at multiple locations and times, see methods for details.",No,Reviewed,Sep  8 2017 12:00AM,,,Smolt trap counts and weir counts located at http://snq.streamnet.org/,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise the data at any time.,ODFW,,Sep  8 2017 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30119060318,Yes,Aug 10 2016  2:36PM,Oct 19 2017 10:24AM,Dec 19 2017 12:39PM,Feb  8 2019 10:00PM,Metrics,Oct 19 2017 10:24AM,A65D1625-311B-4E94-B7B6-0C96FE263C73
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Grande Ronde/Imnaha,7,62,Catherine Creek,Catherine Creek - spring Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Catherine Creek - spring",Catherine Creek Spring Chinook,Catherine Creek spring Chinook,Same,,Catherine Creek,Juveniles leaving population boundary,,Catherine Creek,From Catherine Creek to Catherine Creek,Including jacks,"Salmon, Chinook (Snake River spring/summer-run ESU) Catherine Creek - spring",2009,Yes,ODFW,Oregon Department of Fish and Wildlife,1,Yes,3.867518,,,,No,,Natural,14402,,,,557,,,,Returns to population boundary,Tributaries,,,0,47,A Compendium of Viable Salmonid Population Abundance and Productivity Field and Analysis Methods for Natural Origin Chinook Populations in the Snake River Spring/Summer-run ESU of Northeast Oregon from 1949 to 2015,https://nrimp.dfw.state.or.us/DataClearinghouse/default.aspx?p=202&XMLname=1151.xml,,,Confederated Tribes of the Umatilla Indian Reservation,"Smolts estimated as equivelants and trapped at multiple locations and times, see methods for details.",No,Reviewed,Sep  8 2017 12:00AM,,,Smolt trap counts and weir counts located at http://snq.streamnet.org/,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise the data at any time.,ODFW,,Sep  8 2017 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30119060318,Yes,Aug 10 2016  2:36PM,Oct 19 2017 10:24AM,Dec 19 2017 12:39PM,Feb  8 2019 10:00PM,Metrics,Oct 19 2017 10:24AM,D994B8FF-4B0E-4C0F-84F8-77D295E479D9
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Grande Ronde/Imnaha,7,62,Catherine Creek,Catherine Creek - spring Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Catherine Creek - spring",Catherine Creek Spring Chinook,Catherine Creek spring Chinook,Same,,Catherine Creek,Juveniles leaving population boundary,,Catherine Creek,From Catherine Creek to Catherine Creek,Including jacks,"Salmon, Chinook (Snake River spring/summer-run ESU) Catherine Creek - spring",2008,Yes,ODFW,Oregon Department of Fish and Wildlife,1,Yes,4.41821,,,,No,,Natural,14146,,,,625,,,,Returns to population boundary,Tributaries,,,0,30,A Compendium of Viable Salmonid Population Abundance and Productivity Field and Analysis Methods for Natural Origin Chinook Populations in the Snake River Spring/Summer-run ESU of Northeast Oregon from 1949 to 2015,https://nrimp.dfw.state.or.us/DataClearinghouse/default.aspx?p=202&XMLname=1151.xml,,,Confederated Tribes of the Umatilla Indian Reservation,"Smolts estimated as equivelants and trapped at multiple locations and times, see methods for details.",No,Reviewed,Sep  8 2017 12:00AM,,,Smolt trap counts and weir counts located at http://snq.streamnet.org/,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise the data at any time.,ODFW,,Sep  8 2017 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30119060318,Yes,Aug 10 2016  2:36PM,Oct 19 2017 10:24AM,Dec 19 2017 12:39PM,Feb  8 2019 10:00PM,Metrics,Oct 19 2017 10:24AM,C8403CD7-EAA2-4999-A4A3-B42B31C82FE3
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Grande Ronde/Imnaha,7,62,Catherine Creek,Catherine Creek - spring Chinook salmon,"Salmon, Chinook (Snake River spring/summer-run ESU) Catherine Creek - spring",Catherine Creek Spring Chinook,Catherine Creek spring Chinook,Same,,Catherine Creek,Juveniles leaving population boundary,,Catherine Creek,From Catherine Creek to Catherine Creek,Including jacks,"Salmon, Chinook (Snake River spring/summer-run ESU) Catherine Creek - spring",2007,Yes,ODFW,Oregon Department of Fish and Wildlife,1,Yes,1.093266,,,,No,,Natural,10336,,,,113,,,,Returns to population boundary,Tributaries,,,0,24,A Compendium of Viable Salmonid Population Abundance and Productivity Field and Analysis Methods for Natural Origin Chinook Populations in the Snake River Spring/Summer-run ESU of Northeast Oregon from 1949 to 2015,https://nrimp.dfw.state.or.us/DataClearinghouse/default.aspx?p=202&XMLname=1151.xml,,,Confederated Tribes of the Umatilla Indian Reservation,"Smolts estimated as equivelants and trapped at multiple locations and times, see methods for details.",No,Reviewed,Sep  8 2017 12:00AM,,,Smolt trap counts and weir counts located at http://snq.streamnet.org/,Kasey,Bliesner,(541) 962-3958,kasey.bliesner@state.or.us,ODFW reserves the right to review and revise the data at any time.,ODFW,,Sep  8 2017 12:00AM,Jake Chambers,Eastern Oregon Fish Research,30119060318,Yes,Aug 10 2016  2:36PM,Oct 19 2017 10:24AM,Dec 19 2017 11:38AM,Feb  8 2019 10:00PM,Metrics,,51AA65BD-E084-42B7-84D1-7D478C49C548
